Winnie-the-Pooh,A.A. Milne,145,1926,"['classics', 'childrens', 'fiction', 'fantasy', 'animals', 'childrens', 'picture-books', 'young-adult', 'audiobook', 'childrens', 'middle-grade', 'childrens', 'juvenile']",290915,4.31,http://www.goodreads.com/book/show/99107.Winnie_the_Pooh
The Complete Stories and Poems,Edgar Allan Poe,821,1849,"['classics', 'poetry', 'horror', 'fiction', 'short-stories', 'mystery', 'gothic', 'literature', 'fantasy', 'classics', 'classic-literature']",232830,4.37,http://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems
Interview with the Vampire,Anne Rice,342,1976,"['horror', 'fantasy', 'fiction', 'paranormal', 'vampires', 'fantasy', 'paranormal', 'classics', 'fantasy', 'supernatural', 'gothic', 'fantasy', 'urban-fantasy', 'historical', 'historical-fiction']",508968,4.0,http://www.goodreads.com/book/show/43763.Interview_with_the_Vampire
A Prayer for Owen Meany,John Irving,637,1989,"['fiction', 'classics', 'contemporary', 'literature', 'novels', 'literary-fiction', 'historical', 'historical-fiction', 'young-adult', 'coming-of-age', 'adult-fiction', 'literature', 'american']",293518,4.23,http://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany
"Moby-Dick or, the Whale",Herman Melville,654,1851,"['classics', 'fiction', 'literature', 'adventure', 'novels', 'historical', 'historical-fiction', 'literature', 'american', 'literature', '19th-century', 'classics', 'classic-literature', 'audiobook']",495186,3.52,http://www.goodreads.com/book/show/153747.Moby_Dick_or_the_Whale
Harry Potter and the Goblet of Fire,J.K. Rowling,734,2000,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'magic', 'childrens', 'adventure', 'childrens', 'middle-grade', 'audiobook', 'classics', 'science-fiction-fantasy']",2788031,4.56,http://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
The Red Tent,Anita Diamant,324,1997,"['historical', 'historical-fiction', 'fiction', 'historical', 'religion', 'book-club', 'feminism', 'adult', 'adult-fiction', 'womens', 'novels']",538131,4.18,http://www.goodreads.com/book/show/4989.The_Red_Tent
The Secret Life of Bees,Sue Monk Kidd,302,2001,"['fiction', 'historical', 'historical-fiction', 'young-adult', 'classics', 'historical', 'adult-fiction', 'contemporary', 'young-adult', 'coming-of-age', 'adult', 'novels']",1158179,4.06,http://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees
Clockwork Angel,Cassandra Clare,479,2010,"['fantasy', 'young-adult', 'romance', 'fantasy', 'paranormal', 'science-fiction', 'steampunk', 'historical', 'historical-fiction', 'fiction', 'fantasy', 'urban-fantasy', 'paranormal', 'vampires', 'paranormal', 'angels']",721946,4.31,http://www.goodreads.com/book/show/7171637-clockwork-angel
Harry Potter and the Half-Blood Prince,J.K. Rowling,652,2005,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'magic', 'childrens', 'adventure', 'audiobook', 'childrens', 'middle-grade', 'classics', 'science-fiction-fantasy']",2609714,4.57,http://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
And Then There Were None,Agatha Christie,264,1939,"['mystery', 'classics', 'fiction', 'mystery', 'crime', 'thriller', 'thriller', 'mystery-thriller', 'audiobook', 'adult', 'suspense', 'novels']",924237,4.26,http://www.goodreads.com/book/show/16299.And_Then_There_Were_None
The Stranger,Albert Camus,123,1942,"['classics', 'fiction', 'philosophy', 'cultural', 'france', 'literature', 'novels', 'european-literature', 'french-literature', 'academic', 'school', 'literature', '20th-century', 'literary-fiction']",767948,3.99,http://www.goodreads.com/book/show/49552.The_Stranger
Middlesex,Jeffrey Eugenides,529,2002,"['fiction', 'historical', 'historical-fiction', 'contemporary', 'lgbt', 'literary-fiction', 'novels', 'classics', 'literature', 'glbt', 'queer', 'adult']",598011,4.01,http://www.goodreads.com/book/show/2187.Middlesex
The Shining,Stephen King,659,1977,"['horror', 'fiction', 'thriller', 'classics', 'fantasy', 'mystery', 'fantasy', 'paranormal', 'suspense', 'novels', 'adult']",1197788,4.24,http://www.goodreads.com/book/show/11588.The_Shining
The Name of the Wind,Patrick Rothfuss,662,2007,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'fantasy', 'high-fantasy', 'fantasy', 'magic', 'science-fiction-fantasy', 'adult', 'adventure', 'audiobook', 'epic']",770880,4.52,http://www.goodreads.com/book/show/186074.The_Name_of_the_Wind
The Master and Margarita,Mikhail Bulgakov,372,1967,"['classics', 'fiction', 'cultural', 'russia', 'fantasy', 'literature', 'russian-literature', 'magical-realism', 'literature', 'novels', 'historical', 'historical-fiction', 'literature', '20th-century']",263959,4.29,http://www.goodreads.com/book/show/117833.The_Master_and_Margarita
The Adventures of Tom Sawyer,Mark Twain,244,1876,"['classics', 'fiction', 'adventure', 'young-adult', 'historical', 'historical-fiction', 'literature', 'childrens', 'academic', 'school', 'novels', 'literature', 'american']",797529,3.92,http://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer
Eragon,Christopher Paolini,503,2002,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'dragons', 'adventure', 'fantasy', 'magic', 'fantasy', 'high-fantasy', 'science-fiction-fantasy', 'young-adult', 'young-adult-fantasy', 'childrens']",1511951,3.91,http://www.goodreads.com/book/show/113436.Eragon
Flowers for Algernon,Daniel Keyes,216,1959,"['fiction', 'classics', 'science-fiction', 'young-adult', 'literature', 'psychology', 'academic', 'school', 'novels', 'adult', 'academic', 'read-for-school']",513498,4.15,http://www.goodreads.com/book/show/36576608-flowers-for-algernon
Charlie and the Chocolate Factory,Roald Dahl,176,1964,"['childrens', 'fiction', 'fantasy', 'classics', 'young-adult', 'childrens', 'middle-grade', 'humor', 'adventure', 'childrens', 'juvenile', 'novels']",711984,4.14,http://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory
The Metamorphosis,Franz Kafka,201,1915,"['classics', 'fiction', 'fantasy', 'literature', 'philosophy', 'short-stories', 'academic', 'school', 'european-literature', 'german-literature', 'horror', 'novels']",705798,3.83,http://www.goodreads.com/book/show/485894.The_Metamorphosis
Looking for Alaska,John Green,221,2005,"['young-adult', 'fiction', 'contemporary', 'romance', 'realistic-fiction', 'young-adult', 'coming-of-age', 'young-adult', 'teen', 'mystery', 'young-adult', 'young-adult-contemporary', 'young-adult', 'high-school']",1198579,4.01,http://www.goodreads.com/book/show/99561.Looking_for_Alaska
On the Road,Jack Kerouac,307,1955,"['classics', 'fiction', 'travel', 'literature', 'novels', 'literature', 'american', 'adventure', 'literature', '20th-century', 'classics', 'modern-classics', 'unfinished']",364126,3.62,http://www.goodreads.com/book/show/70401.On_the_Road
The Curious Incident of the Dog in the Night-Time,Mark Haddon,226,2003,"['fiction', 'mystery', 'young-adult', 'contemporary', 'neurodiversity', 'autistic-spectrum-disorder', 'novels', 'classics', 'psychology', 'literature', 'realistic-fiction']",1260459,3.89,http://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
Harry Potter and the Chamber of Secrets,J.K. Rowling,341,1998,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'magic', 'childrens', 'childrens', 'middle-grade', 'adventure', 'audiobook', 'classics', 'science-fiction-fantasy']",2949048,4.43,http://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
The Shadow of the Wind,Carlos Ruiz Zafón,487,2001,"['fiction', 'historical', 'historical-fiction', 'mystery', 'fantasy', 'writing', 'books-about-books', 'historical', 'cultural', 'spain', 'magical-realism', 'european-literature', 'spanish-literature', 'gothic']",505643,4.27,http://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
The Very Hungry Caterpillar,Eric Carle,26,1969,"['childrens', 'picture-books', 'childrens', 'fiction', 'classics', 'animals', 'food-and-drink', 'food', 'number', 'counting', 'childrens', 'storytime', 'kids', 'science', 'mathematics']",424257,4.28,http://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar
Tuesdays with Morrie,Mitch Albom,210,1997,"['non-fiction', 'autobiography', 'memoir', 'biography', 'inspirational', 'classics', 'philosophy', 'self-help', 'contemporary', 'adult', 'biography-memoir']",828684,4.12,http://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie
The Unbearable Lightness of Being,Milan Kundera,320,1984,"['fiction', 'classics', 'philosophy', 'literature', 'novels', 'european-literature', 'czech-literature', 'romance', 'contemporary', 'literary-fiction', 'literature', '20th-century']",365935,4.1,http://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being
The Name of the Rose,Umberto Eco,536,1980,"['fiction', 'historical', 'historical-fiction', 'mystery', 'classics', 'historical', 'literature', 'mystery', 'crime', 'european-literature', 'italian-literature', 'cultural', 'italy', 'novels']",316960,4.13,http://www.goodreads.com/book/show/119073.The_Name_of_the_Rose
Where the Red Fern Grows,Wilson Rawls,272,1961,"['classics', 'fiction', 'young-adult', 'childrens', 'historical', 'historical-fiction', 'animals', 'childrens', 'middle-grade', 'academic', 'school', 'realistic-fiction', 'academic', 'read-for-school']",358847,4.08,http://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows
The Godfather,Mario Puzo,448,1969,"['fiction', 'classics', 'mystery', 'crime', 'thriller', 'historical', 'historical-fiction', 'mystery', 'drama', 'novels', 'literature', 'literature', 'american']",357400,4.35,http://www.goodreads.com/book/show/22034.The_Godfather
The Scarlet Letter,Nathaniel Hawthorne,279,1850,"['classics', 'fiction', 'historical', 'historical-fiction', 'academic', 'school', 'literature', 'young-adult', 'high-school', 'academic', 'read-for-school', 'historical', 'classics', 'classic-literature', 'novels']",736353,3.42,http://www.goodreads.com/book/show/12296.The_Scarlet_Letter
In Cold Blood,Truman Capote,343,1965,"['non-fiction', 'classics', 'crime', 'true-crime', 'mystery', 'crime', 'mystery', 'history', 'thriller', 'literature', 'literature', 'american', 'biography']",566291,4.06,http://www.goodreads.com/book/show/168642.In_Cold_Blood
The Five People You Meet in Heaven,Mitch Albom,196,2003,"['fiction', 'inspirational', 'contemporary', 'fantasy', 'classics', 'adult', 'spirituality', 'adult-fiction', 'philosophy', 'novels']",606238,3.94,http://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven
Fight Club,Chuck Palahniuk,218,1996,"['fiction', 'classics', 'contemporary', 'thriller', 'novels', 'mystery', 'adult', 'literature', 'literature', 'american', 'adult-fiction']",521770,4.18,http://www.goodreads.com/book/show/36236124-fight-club
"Hush, Hush",Becca Fitzpatrick,391,2009,"['young-adult', 'fantasy', 'romance', 'fantasy', 'paranormal', 'paranormal', 'angels', 'romance', 'paranormal-romance', 'fantasy', 'supernatural', 'fiction', 'fantasy', 'urban-fantasy', 'young-adult', 'young-adult-fantasy']",613871,3.95,http://www.goodreads.com/book/show/6339664-hush-hush
The Count of Monte Cristo,Alexandre Dumas,1276,1844,"['classics', 'fiction', 'historical', 'historical-fiction', 'adventure', 'literature', 'historical', 'cultural', 'france', 'classics', 'classic-literature', 'novels', 'romance']",780063,4.26,http://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo
"The Lion, the Witch and the Wardrobe",C.S. Lewis,206,1950,"['fantasy', 'classics', 'fiction', 'young-adult', 'childrens', 'childrens', 'middle-grade', 'adventure', 'christian', 'fantasy', 'magic', 'christian-fiction']",2267613,4.22,http://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
The Last Olympian,Rick Riordan,381,2009,"['fantasy', 'young-adult', 'fantasy', 'mythology', 'fiction', 'childrens', 'middle-grade', 'adventure', 'childrens', 'mythology', 'greek-mythology', 'fantasy', 'urban-fantasy', 'fantasy', 'magic']",732851,4.5,http://www.goodreads.com/book/show/4556058-the-last-olympian
Perfume: The Story of a Murderer,Patrick Süskind,263,1985,"['fiction', 'classics', 'historical', 'historical-fiction', 'horror', 'mystery', 'thriller', 'mystery', 'crime', 'european-literature', 'german-literature', 'historical', 'novels']",362157,4.02,http://www.goodreads.com/book/show/343.Perfume
The Cat in the Hat,Dr. Seuss,61,1957,"['childrens', 'childrens', 'picture-books', 'fiction', 'classics', 'poetry', 'fantasy', 'humor', 'animals', 'kids', 'animals', 'cats']",462423,4.16,http://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat
Holes,Louis Sachar,233,1998,"['young-adult', 'fiction', 'childrens', 'childrens', 'middle-grade', 'realistic-fiction', 'classics', 'mystery', 'academic', 'school', 'adventure', 'contemporary']",1022644,3.98,http://www.goodreads.com/book/show/38709.Holes
It,Stephen King,1116,1986,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'audiobook', 'adult', 'classics', 'fantasy', 'paranormal', 'novels']",861328,4.24,http://www.goodreads.com/book/show/830502.It
American Gods,Neil Gaiman,635,2001,"['fantasy', 'fiction', 'fantasy', 'urban-fantasy', 'fantasy', 'mythology', 'audiobook', 'science-fiction', 'science-fiction-fantasy', 'adult', 'contemporary', 'novels']",802131,4.1,http://www.goodreads.com/book/show/30165203-american-gods
Lonesome Dove,Larry McMurtry,960,1985,"['fiction', 'historical', 'historical-fiction', 'westerns', 'classics', 'historical', 'adventure', 'novels', 'literature', 'audiobook', 'literature', 'american']",159337,4.48,http://www.goodreads.com/book/show/256008.Lonesome_Dove
Watchmen,Alan Moore,416,1987,"['sequential-art', 'graphic-novels', 'sequential-art', 'comics', 'fiction', 'science-fiction', 'fantasy', 'graphic-novels-comics', 'comics', 'comic-book', 'classics', 'comics', 'superheroes', 'science-fiction', 'dystopia']",502651,4.37,http://www.goodreads.com/book/show/472331.Watchmen
"The Hobbit, or There and Back Again",J.R.R. Tolkien,366,1937,"['classics', 'fiction', 'adventure', 'young-adult', 'science-fiction-fantasy', 'fantasy', 'high-fantasy', 'childrens', 'fantasy', 'epic-fantasy', 'novels', 'fantasy', 'dragons']",3078866,4.28,http://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again
The Little House Collection,Laura Ingalls Wilder,2700,1971,"['classics', 'historical', 'historical-fiction', 'childrens', 'fiction', 'young-adult', 'historical', 'childrens', 'middle-grade', 'childrens', 'juvenile', 'literature', 'kids']",145265,4.34,http://www.goodreads.com/book/show/114345.The_Little_House_Collection
The Divine Comedy,Dante Alighieri,798,1320,"['classics', 'poetry', 'fiction', 'literature', 'philosophy', 'religion', 'fantasy', 'european-literature', 'italian-literature', 'cultural', 'italy', 'classics', 'classic-literature']",129319,4.04,http://www.goodreads.com/book/show/6656.The_Divine_Comedy
Peter Pan,J.M. Barrie,176,1904,"['classics', 'fantasy', 'fiction', 'childrens', 'adventure', 'young-adult', 'childrens', 'middle-grade', 'audiobook', 'fantasy', 'fairy-tales', 'literature']",304736,4.02,http://www.goodreads.com/book/show/34268.Peter_Pan
All Quiet on the Western Front,Erich Maria Remarque,296,1929,"['classics', 'fiction', 'historical', 'historical-fiction', 'war', 'historical', 'literature', 'european-literature', 'german-literature', 'academic', 'school', 'war', 'world-war-i', 'novels']",370572,4.0,http://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front
The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company,137,1994,"['plays', 'classics', 'humor', 'fiction', 'drama', 'plays', 'theatre', 'humor', 'comedy', 'poetry', 'literature', 'adult']",8594,4.45,http://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr
Love in the Time of Cholera,Gabriel García Márquez,348,1985,"['fiction', 'classics', 'historical', 'historical-fiction', 'romance', 'magical-realism', 'literature', 'novels', 'european-literature', 'spanish-literature', 'literary-fiction', 'historical']",435074,3.92,http://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera
Insurgent,Veronica Roth,525,2012,"['young-adult', 'science-fiction', 'dystopia', 'fiction', 'fantasy', 'science-fiction', 'romance', 'adventure', 'young-adult', 'teen', 'apocalyptic', 'post-apocalyptic', 'action']",1243928,4.01,http://www.goodreads.com/book/show/11735983-insurgent
